Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780121557,100,,Aggregated,30.600000,0.000000,2000,3000,3300,3500,3900,4200,4400,4500,4800,5100,5100,2250,2,2000,2093.318795066068,224.27470807451755,5057.287208037451,3367.164
1780121558,100,,Aggregated,28.800000,0.000000,2000,3000,3300,3500,3900,4200,4400,4500,4800,5100,5100,2263,2,2000,2096.4942729340105,224.27470807451755,5057.287208037451,3362.5174547061424
1780121559,100,,Aggregated,29.900000,0.000000,2000,3000,3300,3500,3900,4200,4400,4500,4800,5100,5100,2304,2,2000,2097.0805814612404,224.27470807451755,5057.287208037451,3386.3111979166665
1780121560,100,,Aggregated,29.000000,0.000000,2000,3000,3300,3500,3900,4200,4500,4600,4800,5100,5100,2327,2,2000,2093.8474995776596,224.27470807451755,5057.287208037451,3380.8740868070477
1780121561,100,,Aggregated,27.300000,0.000000,2000,3000,3300,3500,4000,4300,4500,4700,5100,5100,5100,2352,2,2000,2102.5781016403826,224.27470807451755,5086.165708024055,3386.1190476190477
1780121562,100,,Aggregated,28.400000,0.000000,2000,3000,3300,3500,4000,4300,4600,4900,5200,5300,5300,2383,2,2000,2112.516503993686,224.27470807451755,5275.34516598098,3379.196810742761
1780121563,100,,Aggregated,27.800000,0.000000,2000,3000,3300,3500,4000,4300,4600,4900,5300,5500,5500,2403,2,2000,2110.0590467198954,224.27470807451755,5450.946416938677,3386.9130253849353
1780121564,100,,Aggregated,26.600000,0.000000,2000,3000,3300,3500,4000,4300,4800,5000,5400,5500,5500,2416,2,2000,2116.3945744076336,224.27470807451755,5450.946416938677,3391.41142384106
1780121565,100,,Aggregated,26.700000,0.000000,2000,3000,3300,3600,4100,4400,4900,5100,5400,5500,5500,2452,2,2000,2125.553944594651,224.27470807451755,5450.946416938677,3385.8364600326263
1780121566,100,,Aggregated,25.300000,0.000000,2000,3000,3400,3600,4100,4400,4900,5100,5400,5500,5500,2485,2,2000,2132.038034850795,224.27470807451755,5450.946416938677,3373.018913480885
1780121567,100,,Aggregated,25.000000,0.000000,2000,3000,3400,3600,4100,4500,4900,5100,5400,5600,5600,2517,2,2000,2148.2437537827377,224.27470807451755,5567.5751669332385,3381.350814461661
